Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:5lc9L9FeLBwlJPgEbq9uEw,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-12T12:30:06Z,1,,caf499f0a169426bbc98507d7c0489bf
spotify:track:5QTxFnGygVM4jFQiBovmRo,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-12T12:30:06Z,2,Great banger but felt it was a bit easy pickings sorryyyy,caf499f0a169426bbc98507d7c0489bf
spotify:track:7jRBeWs7TvE8N8W4tEk3nb,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-12T12:30:06Z,1,,caf499f0a169426bbc98507d7c0489bf
spotify:track:2DgFCys3XMrWZDngu1CrRy,a3ae0c49642a47d48c37d7c01c632225,2025-12-13T10:50:42Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2pAD0PKMUMtxlMvz33tYzB,a3ae0c49642a47d48c37d7c01c632225,2025-12-13T10:50:42Z,1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3elV4E1GOKfF0MVRgdp6eU,a3ae0c49642a47d48c37d7c01c632225,2025-12-13T10:50:42Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3v6qZ3si172K8vwZ2whwlI,a3ae0c49642a47d48c37d7c01c632225,2025-12-13T10:50:42Z,1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:44mVEasniDC1wAhwU4uwx2,a3ae0c49642a47d48c37d7c01c632225,2025-12-13T10:50:42Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4sasOnxPZLjX5ecdAo3Nud,a3ae0c49642a47d48c37d7c01c632225,2025-12-13T10:50:42Z,5,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5jzma6gCzYtKB1DbEwFZKH,a3ae0c49642a47d48c37d7c01c632225,2025-12-13T10:50:42Z,7,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5Uou8idst1XJc0F6MRAk5S,a3ae0c49642a47d48c37d7c01c632225,2025-12-13T10:50:42Z,1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:6ONyZXRIEiZWWnAA1F5YvH,a3ae0c49642a47d48c37d7c01c632225,2025-12-13T10:50:42Z,-1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:70C4NyhjD5OZUMzvWZ3njJ,a3ae0c49642a47d48c37d7c01c632225,2025-12-13T10:50:42Z,7,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:22vRKcdPjVW7Q6ydLNcYBV,a3ae0c49642a47d48c37d7c01c632225,2025-12-13T10:50:42Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5jzma6gCzYtKB1DbEwFZKH,0034474c5f804b6e99a366f09da69b35,2025-12-13T14:30:39Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2DgFCys3XMrWZDngu1CrRy,0034474c5f804b6e99a366f09da69b35,2025-12-13T14:30:39Z,1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2pAD0PKMUMtxlMvz33tYzB,0034474c5f804b6e99a366f09da69b35,2025-12-13T14:30:39Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3elV4E1GOKfF0MVRgdp6eU,0034474c5f804b6e99a366f09da69b35,2025-12-13T14:30:39Z,7,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3v6qZ3si172K8vwZ2whwlI,0034474c5f804b6e99a366f09da69b35,2025-12-13T14:30:39Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:44mVEasniDC1wAhwU4uwx2,0034474c5f804b6e99a366f09da69b35,2025-12-13T14:30:39Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4a5pNRjwmzYQuEY1E7O6pj,0034474c5f804b6e99a366f09da69b35,2025-12-13T14:30:39Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4sasOnxPZLjX5ecdAo3Nud,0034474c5f804b6e99a366f09da69b35,2025-12-13T14:30:39Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5Uou8idst1XJc0F6MRAk5S,0034474c5f804b6e99a366f09da69b35,2025-12-13T14:30:39Z,3,I like the call and response nature of this song ,e5eb64a23e44443899cc0788d404fc3b
spotify:track:6ONyZXRIEiZWWnAA1F5YvH,0034474c5f804b6e99a366f09da69b35,2025-12-13T14:30:39Z,-1,Idk didn't do it for me sowi,e5eb64a23e44443899cc0788d404fc3b
spotify:track:22vRKcdPjVW7Q6ydLNcYBV,0034474c5f804b6e99a366f09da69b35,2025-12-13T14:30:39Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:70C4NyhjD5OZUMzvWZ3njJ,d007026516024c34981c654238511be8,2025-12-14T04:11:02Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3elV4E1GOKfF0MVRgdp6eU,d007026516024c34981c654238511be8,2025-12-14T04:11:02Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:6ONyZXRIEiZWWnAA1F5YvH,d007026516024c34981c654238511be8,2025-12-14T04:11:02Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5Uou8idst1XJc0F6MRAk5S,d007026516024c34981c654238511be8,2025-12-14T04:11:02Z,-1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5jzma6gCzYtKB1DbEwFZKH,d007026516024c34981c654238511be8,2025-12-14T04:11:02Z,5,London sure did call me,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4sasOnxPZLjX5ecdAo3Nud,d007026516024c34981c654238511be8,2025-12-14T04:11:02Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4a5pNRjwmzYQuEY1E7O6pj,d007026516024c34981c654238511be8,2025-12-14T04:11:02Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:44mVEasniDC1wAhwU4uwx2,d007026516024c34981c654238511be8,2025-12-14T04:11:02Z,4,Cool song ,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3v6qZ3si172K8vwZ2whwlI,d007026516024c34981c654238511be8,2025-12-14T04:11:02Z,4,Never heard of these guys but vibed with this,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2DgFCys3XMrWZDngu1CrRy,d007026516024c34981c654238511be8,2025-12-14T04:11:02Z,7,Such a Jade pick! Love this song,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2pAD0PKMUMtxlMvz33tYzB,d007026516024c34981c654238511be8,2025-12-14T04:11:02Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2DgFCys3XMrWZDngu1CrRy,2fc9c6b8f92145d697caadac61426533,2025-12-14T09:37:07Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:70C4NyhjD5OZUMzvWZ3njJ,2fc9c6b8f92145d697caadac61426533,2025-12-14T09:37:07Z,-1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5Uou8idst1XJc0F6MRAk5S,2fc9c6b8f92145d697caadac61426533,2025-12-14T09:37:07Z,7,"Hadn't heard before, new fave",e5eb64a23e44443899cc0788d404fc3b
spotify:track:5jzma6gCzYtKB1DbEwFZKH,2fc9c6b8f92145d697caadac61426533,2025-12-14T09:37:07Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4sasOnxPZLjX5ecdAo3Nud,2fc9c6b8f92145d697caadac61426533,2025-12-14T09:37:07Z,6,Very good,e5eb64a23e44443899cc0788d404fc3b
spotify:track:44mVEasniDC1wAhwU4uwx2,2fc9c6b8f92145d697caadac61426533,2025-12-14T09:37:07Z,5,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3v6qZ3si172K8vwZ2whwlI,2fc9c6b8f92145d697caadac61426533,2025-12-14T09:37:07Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3elV4E1GOKfF0MVRgdp6eU,2fc9c6b8f92145d697caadac61426533,2025-12-14T09:37:07Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2pAD0PKMUMtxlMvz33tYzB,2fc9c6b8f92145d697caadac61426533,2025-12-14T09:37:07Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:22vRKcdPjVW7Q6ydLNcYBV,2fc9c6b8f92145d697caadac61426533,2025-12-14T09:37:07Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:70C4NyhjD5OZUMzvWZ3njJ,71c8417802d241c6b2c478d5a45128b3,2025-12-14T13:22:02Z,4,Iconic 🤷‍♂️ ,e5eb64a23e44443899cc0788d404fc3b
spotify:track:22vRKcdPjVW7Q6ydLNcYBV,71c8417802d241c6b2c478d5a45128b3,2025-12-14T13:22:02Z,8,All hail the Dunboyne Diana ,e5eb64a23e44443899cc0788d404fc3b
spotify:track:6ONyZXRIEiZWWnAA1F5YvH,71c8417802d241c6b2c478d5a45128b3,2025-12-14T13:22:02Z,2,"Turnstile changed man, back in my day they used to be REAL hardcore 👴 ",e5eb64a23e44443899cc0788d404fc3b
spotify:track:5Uou8idst1XJc0F6MRAk5S,71c8417802d241c6b2c478d5a45128b3,2025-12-14T13:22:02Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5jzma6gCzYtKB1DbEwFZKH,71c8417802d241c6b2c478d5a45128b3,2025-12-14T13:22:02Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4sasOnxPZLjX5ecdAo3Nud,71c8417802d241c6b2c478d5a45128b3,2025-12-14T13:22:02Z,1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4a5pNRjwmzYQuEY1E7O6pj,71c8417802d241c6b2c478d5a45128b3,2025-12-14T13:22:02Z,1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:44mVEasniDC1wAhwU4uwx2,71c8417802d241c6b2c478d5a45128b3,2025-12-14T13:22:02Z,4,I don't know any Fleetwood mac that isn't rumours so this was fun to discover ,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3v6qZ3si172K8vwZ2whwlI,71c8417802d241c6b2c478d5a45128b3,2025-12-14T13:22:02Z,5,Cool song am excited to check this band out ,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3elV4E1GOKfF0MVRgdp6eU,71c8417802d241c6b2c478d5a45128b3,2025-12-14T13:22:02Z,-1,"I don't like the downvote system :(
This song was missing the fun vibe I like in other dire straits songs ",e5eb64a23e44443899cc0788d404fc3b
spotify:track:2pAD0PKMUMtxlMvz33tYzB,71c8417802d241c6b2c478d5a45128b3,2025-12-14T13:22:02Z,4,I love the strokes and this album but this isn't my favourite track on the album ,e5eb64a23e44443899cc0788d404fc3b
spotify:track:22vRKcdPjVW7Q6ydLNcYBV,78d12b4b50924b6e83f2a060a150a8e8,2025-12-14T14:35:25Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5Uou8idst1XJc0F6MRAk5S,78d12b4b50924b6e83f2a060a150a8e8,2025-12-14T14:35:25Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:70C4NyhjD5OZUMzvWZ3njJ,78d12b4b50924b6e83f2a060a150a8e8,2025-12-14T14:35:25Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:6ONyZXRIEiZWWnAA1F5YvH,78d12b4b50924b6e83f2a060a150a8e8,2025-12-14T14:35:25Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5jzma6gCzYtKB1DbEwFZKH,78d12b4b50924b6e83f2a060a150a8e8,2025-12-14T14:35:25Z,5,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4a5pNRjwmzYQuEY1E7O6pj,78d12b4b50924b6e83f2a060a150a8e8,2025-12-14T14:35:25Z,-1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:44mVEasniDC1wAhwU4uwx2,78d12b4b50924b6e83f2a060a150a8e8,2025-12-14T14:35:25Z,5,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3v6qZ3si172K8vwZ2whwlI,78d12b4b50924b6e83f2a060a150a8e8,2025-12-14T14:35:25Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3elV4E1GOKfF0MVRgdp6eU,78d12b4b50924b6e83f2a060a150a8e8,2025-12-14T14:35:25Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2pAD0PKMUMtxlMvz33tYzB,78d12b4b50924b6e83f2a060a150a8e8,2025-12-14T14:35:25Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2DgFCys3XMrWZDngu1CrRy,78d12b4b50924b6e83f2a060a150a8e8,2025-12-14T14:35:25Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4a5pNRjwmzYQuEY1E7O6pj,e43c6e753dbf4f999a68467b26ac1663,2025-12-14T14:45:50Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:22vRKcdPjVW7Q6ydLNcYBV,e43c6e753dbf4f999a68467b26ac1663,2025-12-14T14:45:50Z,5,The intro is 🤌,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2DgFCys3XMrWZDngu1CrRy,e43c6e753dbf4f999a68467b26ac1663,2025-12-14T14:45:50Z,2,Hadn’t heard this before. Very good,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3elV4E1GOKfF0MVRgdp6eU,e43c6e753dbf4f999a68467b26ac1663,2025-12-14T14:45:50Z,4,Bloody love Dire Straits. Would have rated this higher in any other round,e5eb64a23e44443899cc0788d404fc3b
spotify:track:44mVEasniDC1wAhwU4uwx2,e43c6e753dbf4f999a68467b26ac1663,2025-12-14T14:45:50Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4sasOnxPZLjX5ecdAo3Nud,e43c6e753dbf4f999a68467b26ac1663,2025-12-14T14:45:50Z,1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5jzma6gCzYtKB1DbEwFZKH,e43c6e753dbf4f999a68467b26ac1663,2025-12-14T14:45:50Z,6,So good,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5Uou8idst1XJc0F6MRAk5S,e43c6e753dbf4f999a68467b26ac1663,2025-12-14T14:45:50Z,8,Love this,e5eb64a23e44443899cc0788d404fc3b
spotify:track:6ONyZXRIEiZWWnAA1F5YvH,e43c6e753dbf4f999a68467b26ac1663,2025-12-14T14:45:50Z,-1,I actually really like this but this was such a good round 😭,e5eb64a23e44443899cc0788d404fc3b
spotify:track:70C4NyhjD5OZUMzvWZ3njJ,e43c6e753dbf4f999a68467b26ac1663,2025-12-14T14:45:50Z,4,Classic,e5eb64a23e44443899cc0788d404fc3b
spotify:track:6ONyZXRIEiZWWnAA1F5YvH,96d515a50352471caca66cdd7e710407,2025-12-14T17:10:23Z,6,Loved this,e5eb64a23e44443899cc0788d404fc3b
spotify:track:70C4NyhjD5OZUMzvWZ3njJ,96d515a50352471caca66cdd7e710407,2025-12-14T17:10:23Z,1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:22vRKcdPjVW7Q6ydLNcYBV,96d515a50352471caca66cdd7e710407,2025-12-14T17:10:23Z,5,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2DgFCys3XMrWZDngu1CrRy,96d515a50352471caca66cdd7e710407,2025-12-14T17:10:23Z,7,Absolutely love the avalanches,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2pAD0PKMUMtxlMvz33tYzB,96d515a50352471caca66cdd7e710407,2025-12-14T17:10:23Z,-1,Not a strokes fan sorry,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3elV4E1GOKfF0MVRgdp6eU,96d515a50352471caca66cdd7e710407,2025-12-14T17:10:23Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3v6qZ3si172K8vwZ2whwlI,96d515a50352471caca66cdd7e710407,2025-12-14T17:10:23Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:44mVEasniDC1wAhwU4uwx2,96d515a50352471caca66cdd7e710407,2025-12-14T17:10:23Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4a5pNRjwmzYQuEY1E7O6pj,96d515a50352471caca66cdd7e710407,2025-12-14T17:10:23Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4sasOnxPZLjX5ecdAo3Nud,96d515a50352471caca66cdd7e710407,2025-12-14T17:10:23Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5jzma6gCzYtKB1DbEwFZKH,96d515a50352471caca66cdd7e710407,2025-12-14T17:10:23Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2pAD0PKMUMtxlMvz33tYzB,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-14T22:54:30Z,2,Great song but not the most bopping title track for me,e5eb64a23e44443899cc0788d404fc3b
spotify:track:22vRKcdPjVW7Q6ydLNcYBV,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-14T22:54:30Z,8,"Ugh this is the perfect entry here. What a song, album, and woman",e5eb64a23e44443899cc0788d404fc3b
spotify:track:3elV4E1GOKfF0MVRgdp6eU,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-14T22:54:30Z,3,Banger but not my fave of theirs,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3v6qZ3si172K8vwZ2whwlI,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-14T22:54:30Z,3,Really liked this,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4a5pNRjwmzYQuEY1E7O6pj,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-14T22:54:30Z,2,"This is a good tune, but such a hard round",e5eb64a23e44443899cc0788d404fc3b
spotify:track:4sasOnxPZLjX5ecdAo3Nud,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-14T22:54:30Z,3,This was v cool,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5jzma6gCzYtKB1DbEwFZKH,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-14T22:54:30Z,3,Tune but not my favourite,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5Uou8idst1XJc0F6MRAk5S,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-14T22:54:30Z,5,Loved this! Nostalgic synthy 80s sounding songs are my absolute faves,e5eb64a23e44443899cc0788d404fc3b
spotify:track:6ONyZXRIEiZWWnAA1F5YvH,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-14T22:54:30Z,-1,"I liked it while listening but was the most forgettable in a very good round, sorry :(",e5eb64a23e44443899cc0788d404fc3b
spotify:track:70C4NyhjD5OZUMzvWZ3njJ,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-14T22:54:30Z,4,Billy joel fkn knows whats up,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2DgFCys3XMrWZDngu1CrRy,1d843b6c8a8946b9bda7ad95b6ccc195,2025-12-14T22:54:30Z,2,"This was v nice, just a really high quality round",e5eb64a23e44443899cc0788d404fc3b
spotify:track:2pAD0PKMUMtxlMvz33tYzB,a8e4878c0eef4cf2b98d20b54391601d,2025-12-14T23:45:12Z,1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3elV4E1GOKfF0MVRgdp6eU,a8e4878c0eef4cf2b98d20b54391601d,2025-12-14T23:45:12Z,-1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:44mVEasniDC1wAhwU4uwx2,a8e4878c0eef4cf2b98d20b54391601d,2025-12-14T23:45:12Z,7,So underrated ,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4a5pNRjwmzYQuEY1E7O6pj,a8e4878c0eef4cf2b98d20b54391601d,2025-12-14T23:45:12Z,6,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4sasOnxPZLjX5ecdAo3Nud,a8e4878c0eef4cf2b98d20b54391601d,2025-12-14T23:45:12Z,1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2DgFCys3XMrWZDngu1CrRy,a8e4878c0eef4cf2b98d20b54391601d,2025-12-14T23:45:12Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5jzma6gCzYtKB1DbEwFZKH,a8e4878c0eef4cf2b98d20b54391601d,2025-12-14T23:45:12Z,1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5Uou8idst1XJc0F6MRAk5S,a8e4878c0eef4cf2b98d20b54391601d,2025-12-14T23:45:12Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:6ONyZXRIEiZWWnAA1F5YvH,a8e4878c0eef4cf2b98d20b54391601d,2025-12-14T23:45:12Z,5,🤌🤌,e5eb64a23e44443899cc0788d404fc3b
spotify:track:70C4NyhjD5OZUMzvWZ3njJ,a8e4878c0eef4cf2b98d20b54391601d,2025-12-14T23:45:12Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:22vRKcdPjVW7Q6ydLNcYBV,a8e4878c0eef4cf2b98d20b54391601d,2025-12-14T23:45:12Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:70C4NyhjD5OZUMzvWZ3njJ,dfd346d38f17465b9e121991477a6c8b,2025-12-15T09:02:21Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2DgFCys3XMrWZDngu1CrRy,dfd346d38f17465b9e121991477a6c8b,2025-12-15T09:02:21Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2pAD0PKMUMtxlMvz33tYzB,dfd346d38f17465b9e121991477a6c8b,2025-12-15T09:02:21Z,1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3elV4E1GOKfF0MVRgdp6eU,dfd346d38f17465b9e121991477a6c8b,2025-12-15T09:02:21Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3v6qZ3si172K8vwZ2whwlI,dfd346d38f17465b9e121991477a6c8b,2025-12-15T09:02:21Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:44mVEasniDC1wAhwU4uwx2,dfd346d38f17465b9e121991477a6c8b,2025-12-15T09:02:21Z,5,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4a5pNRjwmzYQuEY1E7O6pj,dfd346d38f17465b9e121991477a6c8b,2025-12-15T09:02:21Z,6,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4sasOnxPZLjX5ecdAo3Nud,dfd346d38f17465b9e121991477a6c8b,2025-12-15T09:02:21Z,-1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5Uou8idst1XJc0F6MRAk5S,dfd346d38f17465b9e121991477a6c8b,2025-12-15T09:02:21Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:6ONyZXRIEiZWWnAA1F5YvH,dfd346d38f17465b9e121991477a6c8b,2025-12-15T09:02:21Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:22vRKcdPjVW7Q6ydLNcYBV,dfd346d38f17465b9e121991477a6c8b,2025-12-15T09:02:21Z,5,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2pAD0PKMUMtxlMvz33tYzB,3828fb97e38e4bfdac4343c43216a492,2025-12-15T11:04:10Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:22vRKcdPjVW7Q6ydLNcYBV,3828fb97e38e4bfdac4343c43216a492,2025-12-15T11:04:10Z,6,Brings back all the emotions ,e5eb64a23e44443899cc0788d404fc3b
spotify:track:3v6qZ3si172K8vwZ2whwlI,3828fb97e38e4bfdac4343c43216a492,2025-12-15T11:04:10Z,1,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:44mVEasniDC1wAhwU4uwx2,3828fb97e38e4bfdac4343c43216a492,2025-12-15T11:04:10Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4a5pNRjwmzYQuEY1E7O6pj,3828fb97e38e4bfdac4343c43216a492,2025-12-15T11:04:10Z,5,This brought me back to childhood with that rap version of this song ,e5eb64a23e44443899cc0788d404fc3b
spotify:track:4sasOnxPZLjX5ecdAo3Nud,3828fb97e38e4bfdac4343c43216a492,2025-12-15T11:04:10Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5jzma6gCzYtKB1DbEwFZKH,3828fb97e38e4bfdac4343c43216a492,2025-12-15T11:04:10Z,-1,I'm just not a fan of this song sowii ,e5eb64a23e44443899cc0788d404fc3b
spotify:track:5Uou8idst1XJc0F6MRAk5S,3828fb97e38e4bfdac4343c43216a492,2025-12-15T11:04:10Z,4,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:6ONyZXRIEiZWWnAA1F5YvH,3828fb97e38e4bfdac4343c43216a492,2025-12-15T11:04:10Z,3,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:70C4NyhjD5OZUMzvWZ3njJ,3828fb97e38e4bfdac4343c43216a492,2025-12-15T11:04:10Z,2,,e5eb64a23e44443899cc0788d404fc3b
spotify:track:2DgFCys3XMrWZDngu1CrRy,3828fb97e38e4bfdac4343c43216a492,2025-12-15T11:04:10Z,5,This was very boopy ,e5eb64a23e44443899cc0788d404fc3b
spotify:track:0gXmHoUSNYxXd5HIzIHxoX,96d515a50352471caca66cdd7e710407,2025-12-16T16:01:55Z,4,,523b3e893476487caa2fa2891a41e70f
spotify:track:1m5eFhE34yyYv2lkjtcKPG,96d515a50352471caca66cdd7e710407,2025-12-16T16:01:55Z,2,,523b3e893476487caa2fa2891a41e70f
spotify:track:28cnXtME493VX9NOw9cIUh,96d515a50352471caca66cdd7e710407,2025-12-16T16:01:55Z,3,,523b3e893476487caa2fa2891a41e70f
spotify:track:2GFExyKXf9383tSRSrEHEt,96d515a50352471caca66cdd7e710407,2025-12-16T16:01:55Z,4,,523b3e893476487caa2fa2891a41e70f
spotify:track:3jQyadhLTxpxadQlkFh2b8,96d515a50352471caca66cdd7e710407,2025-12-16T16:01:55Z,5,,523b3e893476487caa2fa2891a41e70f
spotify:track:3RgFWMQsjhLw0vRm1E5yv1,96d515a50352471caca66cdd7e710407,2025-12-16T16:01:55Z,5,Very groovy,523b3e893476487caa2fa2891a41e70f
spotify:track:5F6tUpAoDzz5PjJos99176,96d515a50352471caca66cdd7e710407,2025-12-16T16:01:55Z,3,,523b3e893476487caa2fa2891a41e70f
spotify:track:5KAJ265InskSVO7NJ86pYP,96d515a50352471caca66cdd7e710407,2025-12-16T16:01:55Z,1,The music abruptly changes around 5:06 and it really threw me off ,523b3e893476487caa2fa2891a41e70f
spotify:track:5PK1JCSdr34gWgzYHgt3Jq,96d515a50352471caca66cdd7e710407,2025-12-16T16:01:55Z,2,,523b3e893476487caa2fa2891a41e70f
spotify:track:5Tl0HJvynZtKdSUMKbFVVX,96d515a50352471caca66cdd7e710407,2025-12-16T16:01:55Z,-1,RIP,523b3e893476487caa2fa2891a41e70f
spotify:track:5uPkkLAEOVT9tHi75fB12j,96d515a50352471caca66cdd7e710407,2025-12-16T16:01:55Z,6,Stunning,523b3e893476487caa2fa2891a41e70f
spotify:track:0gXmHoUSNYxXd5HIzIHxoX,0034474c5f804b6e99a366f09da69b35,2025-12-16T16:06:22Z,3,I found this a bit annoying haha sorry also I think Hot Chip is an easy picking for this group ,523b3e893476487caa2fa2891a41e70f
spotify:track:1m5eFhE34yyYv2lkjtcKPG,0034474c5f804b6e99a366f09da69b35,2025-12-16T16:06:22Z,1,"Meh, bit slow for me sorry I just don't really enjoy this kind of music. Also not sure it's that genre bending ",523b3e893476487caa2fa2891a41e70f
spotify:track:1swz9stsbG1p34SJHJqiww,0034474c5f804b6e99a366f09da69b35,2025-12-16T16:06:22Z,3,,523b3e893476487caa2fa2891a41e70f
spotify:track:28cnXtME493VX9NOw9cIUh,0034474c5f804b6e99a366f09da69b35,2025-12-16T16:06:22Z,3,Not a huge genre bend imo but a nice song,523b3e893476487caa2fa2891a41e70f
spotify:track:2GFExyKXf9383tSRSrEHEt,0034474c5f804b6e99a366f09da69b35,2025-12-16T16:06:22Z,4,Yeah nicee,523b3e893476487caa2fa2891a41e70f
